label,x,y,z
2,-88.086,46.37,-10.801
3,-68.961,-14.218,-44.676
5,-1.5433,53.792,47.003
1,83.304,-62.761,7.8252
3,-57.806,-10.707,-55.85
10,-1.7676,60.357,4.5572
3,-47.164,-16.646,-41.961
10,-20.917,56.523,-28.993
7,89.375,23.583,11.988
9,-22.79,-40.762,20.012
4,10.178,-35.814,-35.922
7,104.76,6.114,-17.518
2,-92.624,39.979,-2.7029
1,73.053,-69.513,5.7502
7,91.713,-1.073,-28.986
7,95.417,-2.8911,-30.69
3,-55.867,-35.1,-45.703
6,-77.351,36.907,-6.4449
10,-2.2087,82.303,-23.99
8,-14.558,49.015,-44.248
4,6.6269,-47.96,-51.842
7,92.668,-6.3457,-22.487
7,100.94,3.9399,-13.386
10,3.9852,50.71,8.7592
2,-80.413,53.066,-18.551
6,20.852,-22.621,39.085
1,59.565,-78.347,32.619
6,16.474,-14.742,38.654
9,-18.39,-36.384,3.3186
1,63.317,-80.865,29.453
4,-8.4379,-46.398,-27.656
7,97.48,8.5455,-16.719
9,-19.309,-25.404,-2.5351
5,-9.3449,96.324,29.997
10,9.8985,37.683,24.872
5,1.564,97.832,31.359
3,-67.865,-14.064,-46.372
5,-1.3945,60.993,41.385
2,-97.223,2.7369,26.794
2,-80.153,45.729,-18.948
3,47.807,-79.562,6.6175
8,0.43444,41.846,-46.391
10,-9.2958,53.364,16.535
10,5.1425,37.587,37.788
8,-9.2803,73.268,-30.357
6,-23.131,-44.115,11.717
5,7.8468,34.965,48.86
3,-60.452,-34.163,-46.665
8,-3.6038,74.062,-11.29
1,55.24,-72.766,-3.5566
2,-79.719,43.703,-18.778
8,19.766,47.708,-50.556
4,-2.0807,-39.062,-44.063
6,4.6028,-34.28,45.518
3,-50.057,-8.8923,-52.201
8,-0.45161,50.215,-40.949
4,-8.9436,-35.769,-29.726
8,8.4544,68.879,-46.476
10,0.099811,69.638,9.3737
1,75.814,-74.473,9.1439
5,-7.9994,97.756,36.599
1,56.892,-83.989,20.201
8,-1.468,42.351,-45.031
9,-23.767,-22.105,27.846
1,63.026,-78.667,11.901
6,22.165,-41.635,10.395
6,24.926,-26.859,38.738
7,90.834,23.871,9.2498
3,-49.451,-16.181,-46.207
6,16.092,-25.65,24.7
2,-93.294,3.168,51.889
7,88.031,21.882,-2.8746
7,97.066,0.7013,-27.343
5,-27.352,64.614,22.337
2,-86.379,41.003,4.6317
5,-8.2687,84.424,27.01
6,28.479,-22.576,-17.088
4,8.0596,-66.155,-35.081
9,-42.056,-50.018,35.736
2,-96.94,-3.773,48.918
3,-52.168,7.6345,-22.703
10,-11.151,72.937,8.7531
7,68.181,-9.0763,-42.564
8,16.183,47.298,-54.25
8,-2.5285,80.998,-28.726
1,46.89,-88.992,23.523
4,15.207,-27.811,-18.964
10,-11.779,75.662,1.2687
2,-75.747,53.336,-19.566
7,97.499,-0.70434,-17.159
3,-68.488,-26.33,-49.374
9,-35.893,-29.083,25.647
9,-31.527,-43.301,30.271
5,-0.60926,52.435,49.728
4,-4.5312,-40.623,-44.366
10,9.517,85.277,13.117
1,68.69,-72.406,38.255
4,-12.033,-54.519,-30.953
5,13.332,35.345,55.738
7,102.59,6.6721,-16.643
1,84.162,-62.259,35.349
2,-88.561,40.646,8.9361
7,84.307,24.804,7.7489
3,-64.26,-13.05,-39.145
2,-86.954,18.899,22.987
1,80.466,-61.925,40.086
2,-79.415,42.483,-17.928
5,-27.986,60.912,22.497
9,-14.857,-43.074,21.817
8,-23.31,34.436,-37.212
2,-94.45,-3.2422,45.296
1,73.607,-69.31,6.6613
7,77.085,-0.77991,-21.49
5,-10.82,66.537,43.867
5,-9.194,93.384,29.502
3,-67.043,-59.141,-28.777
4,-4.6206,-51.034,-43.182
9,-27.535,-26.671,13.461
5,10.139,100.54,34.625
8,11.724,42.154,-45.701
2,-89.578,12.391,34.71
1,75.794,-66.869,3.8599
2,-101.15,24.112,12.833
6,19.301,-8.2063,20.007
7,76.572,17.966,-11.072
10,-10.152,86.046,6.9867
1,73.084,-70.435,6.3988
2,-84.025,42.121,-4.4626
5,-6,86.252,-21.785
4,3.929,-51.978,-21.806
1,74.103,-73.223,7.3041
8,-17.439,69.709,-35.944
4,3.8562,-32.589,-24.66
7,71.581,5.7891,-39.792
6,20.836,-33.337,12.764
1,75.586,-73.928,8.775
7,81.572,-2.4295,-42.884
4,15.217,-45.864,-35.342
3,-65.395,-58.716,-27.845
5,-3.5882,88.401,31.999
7,86.662,-4.2104,-27.443
8,-16.603,70.465,-35.083
6,20.846,-18.902,51.709
1,75.873,-73.573,42.55
8,1.981,70.856,-44.628
3,-71.899,-50.573,-28.537
9,-21.066,-42.96,7.58
7,82.146,-8.7299,-42.103
6,13.273,-24.871,69.445
4,-3.4011,-45.603,-44.981
1,76.921,-59.961,10.121
10,11.781,66.003,10.021
7,94.627,19.636,16.172
3,-55.979,-13.634,-58.462
1,71.833,-62.876,38.239
3,-51.814,-10.339,-40.988
9,-29.873,-41.33,38.266
3,-80.548,-57.134,-28.37
5,-2.9044,96.353,26.436
9,-15.27,-38.233,5.9706
2,-92.648,39.57,-2.2302
5,8.7944,87.055,42.709
7,95.12,3.108,-32.535
6,18.599,-20.955,51.973
7,88.67,23.503,-1.1215
3,-57.63,-47.994,-53.02
5,-4.4831,96.703,31.198
8,-2.5698,74.379,-35.591
10,3.0462,98.918,13.256
5,19.241,34.537,50.359
3,-65.215,-4.1092,-46.153
5,-3.6971,97.636,30.106
3,-34.926,-37.885,1.4835
3,-49.586,-46.838,-38.911
2,-102.25,15.756,23.953
2,-82.685,31.612,3.3591
5,-15.907,64.754,43.269
10,2.8679,38.924,11.386
10,0.4995,38.715,16.7
2,-96.479,7.6007,30.097
2,-96.154,0.1674,51.244
8,-20.175,39.366,-35.522
7,79.071,12.552,-9.9226
4,4.6567,-59.88,-43.203
1,53.888,-74.396,-4.5426
1,49.132,-84.895,31.161
4,22.956,-27.664,-26.218
8,-8.9672,63.837,13.352
5,12.749,89.927,43.075
1,70.934,-62.546,38.314
8,8.1805,42.849,-63.081
7,85.772,5.9363,-25.048
5,-3.2706,78.556,47.138
6,14.84,-21.797,55.339
6,17.591,-34.213,58.994
7,94.791,-4.0851,-19.389
7,96.127,12.41,0.82875
2,-76.497,54.853,-13.948
8,-4.1237,87.143,15.737
2,-81.424,50.472,-18.138
4,12.775,-51.468,-21.408
3,-47.524,-4.4118,-20.33
3,-54.411,-35.155,-47.327
1,74.674,-67.65,24.017
10,-8.548,86.388,7.3635
6,30.95,-21.322,-4.1275
5,-3.0213,66.66,43.527
6,23.82,-18.847,14.609
4,4.0507,-71.041,-23.802
4,21.644,-42.735,-30.534
10,10.834,29.715,43.563
5,-4.0977,89.425,38.712
8,-0.53988,68.632,-47.423
7,83.257,-9.925,-36.813
8,-19.986,40.51,-36.047
3,-70.041,-11.18,-51.5
3,-75.337,-52.059,-40.186
8,6.6452,70.194,-49.188
2,-98.931,-6.8101,46.666
9,-22.024,-24.617,5.1351
2,-94.041,16.663,32.451
10,1.6871,84.217,11.004
8,15.514,37.028,32.642
2,-88.141,1.7804,46.438
9,-27.264,-47.887,23.247
10,13.184,30.133,37.706
6,21.153,-32.038,4.1714
4,7.3129,-42.358,-45.286
5,-9.8688,62.894,46.74
7,77.635,7.1121,-30.214
3,-58.835,-57.13,-51.161
1,58.005,-71.755,46.687
10,-2.5873,45.782,15.675
10,15.098,-30.145,15.803
8,-1.086,45.151,-9.4522
10,23.607,54.528,20.506
5,14.457,65.428,55.651
2,-92.151,4.532,45.46
5,-3.3225,50.262,47.818
8,11.265,41.351,-47.221
7,88.295,12.643,8.1639
9,-29.336,-23.142,0.11637
8,-1.7744,56.712,-46.021
7,83.599,21.074,2.5359
3,-76.565,-57.56,-32.272
4,-11.024,-54.989,-29.952
9,-30.859,-37.981,11.124
4,-0.93011,-48.8,-16.924
1,70.187,-70.837,22.6
9,5.3063,-21.897,-35.125
5,20.842,40.389,39.561
2,-81.355,49.722,-19.41
1,74.576,-69.302,11.282
7,79.657,0.069068,-21.059
4,2.1883,-50.72,-42.835
4,18.127,-36.116,-46.812
5,7.7214,81.035,40.025
5,13.074,56.046,51.534
3,-71.154,-42.064,-41.268
5,11.128,83.479,39.799
1,78.918,-53.861,16.324
2,-100.56,24.549,12.51
3,-68.314,-43.416,-44.224
8,2.4686,80.534,-26.646
6,20.645,-26.72,-14.918
7,73.105,-2.616,-34.048
8,16.804,58.846,-45.609
9,-39.895,-38.567,43.24
2,-83.721,38.808,7.5573
7,93.887,19.122,11.422
8,22.356,43.124,-55.694
7,87.27,24.081,16.844
6,20.373,-32.182,-1.47
1,68.082,-65.022,46.182
2,-95.509,-6.3744,41.129
4,6.2439,102.09,14.732
7,72.556,-0.8401,-29.059
3,-58.289,-14.552,-58.889
1,62.921,-84.857,25.014
10,3.9061,60.7,5.5202
2,-92.397,7.7916,23.708
10,23.382,34.079,26.68
6,-3.1815,96.013,21.423
3,-50.542,-7.2199,-49.208
5,10.729,35.774,55.251
8,-6.823,60.913,-39.602
3,-66.244,-29.002,-42.542
2,-93.071,-11.981,47.517
6,32.541,-24.159,-14.61
3,-69.94,-42.983,-43.601
3,-74.399,-49.465,-31.535
10,-2.9066,40.536,6.7662
3,-64.47,-9.6962,-50.719
10,7.5249,93.095,13.698
4,14.299,-33.697,-33.326
1,63.126,-68.539,42.024
3,-1.021,31.565,-61.848
2,-88.657,37.467,13.732
10,-10.254,67.616,9.5329
5,-0.37454,60.923,39.912
6,17.487,-33.738,-3.849
3,-69.966,-24.321,-41.36
9,-23.64,-22.893,23.981
2,-87.729,37.938,15.509
9,-35.698,-37.649,22.66
5,16.361,40.453,52.094
10,5.9318,70.348,22.094
6,23.733,-33.261,50.06
9,-20.69,-46.966,15.973
4,-3.6798,-82.333,-38.407
4,-12.533,-67.243,-37.866
6,24.898,-25.922,-5.3828
9,-31.433,-51.828,27.263
2,-95.272,16.276,7.6676
1,70.247,-68.134,47.557
4,5.5026,-63.272,-20.751
6,16.365,-20.883,28.92
10,10.1,35.71,13.642
3,-57.726,-45.135,-52.159
6,13.219,-28.351,7.6229
8,6.0673,29.631,-55.96
4,8.5746,-68.615,-29.303
1,64.339,-68.101,41.552
5,6.0525,96.965,33.032
1,56.779,-72.469,45.521
7,71.001,-1.5515,-45.623
2,-100.8,10.667,31.076
2,-99.428,0.90704,49.234
6,16.621,-21.166,39.988
7,94.91,3.1088,-3.6078
4,14.383,-61.227,-37.744
6,16.998,-35.099,-0.25643
9,-24.328,-40.464,11.004
7,99.583,7.5657,-15.854
4,-13.409,-18.34,-22.841
6,15.031,-9.207,42.09
3,-75.209,-58.92,-31.625
8,13.254,32.926,-41.435
4,3.0227,-50.976,-25.814
1,61.356,-77.387,28.645
10,11.413,35.83,12.511
3,-47.391,-1.8835,-18.3
1,79.542,-76.109,38.374
2,-92.203,16.125,32.139
9,-16.138,-18.499,1.0057
7,87.987,-0.045413,-21.552
9,-17.397,-41.436,-3.9326
3,-58.112,-7.4556,-44.183
9,-40.082,-32.378,12.284
2,-83.537,28.412,8.3123
10,16.987,81.272,10.098
4,2.5218,-41.916,-38.259
3,-59.417,-6.8449,-32.556
8,-3.1465,64.346,-40.781
4,1.1961,-69.825,-29.09
5,20.888,41.039,52.991
8,5.7742,35.034,-59.194
9,-52.753,-33.456,27.892
4,-10.853,-34.504,-0.8245
1,46.848,-84.168,13.724
3,-66.416,-48.159,-25.744
8,-3.6166,58.656,-39.958
10,8.5047,88.642,6.999
6,26.418,-18.519,-8.4512
10,9.766,35.977,13.58
10,-0.045194,72.331,-21.198
10,14.328,29.519,25.825
10,-4.3838,83.712,6.2818
2,-83.919,40.234,4.6219
5,-9.8994,67.911,43.01
7,95.662,1.8058,-1.4749
9,-40.663,-39.111,41.742
6,24.52,-19.531,-8.5864
10,-12.911,50.571,5.7648
2,-90.381,1.8885,44.603
3,-73.758,-44.136,-29.753
5,-2.6666,67.332,41.025
2,-82.355,50.812,-8.244
3,-69.013,-9.5353,-44.013
2,-79.065,50.603,-17.276
7,71.207,-0.40913,-19.984
4,3.0258,-29.735,-29.999
8,-6.8696,51.605,-37.859
6,15.821,-26.3,25.364
3,-48.137,-3.2155,-47.204
7,78.886,6.3858,-30.743
1,88.085,-10.903,-11.166
6,25.99,-35.3,16.118
10,-12.023,74.843,2.8102
4,-0.67506,-24.44,-20.894
6,14.154,-9.5521,32.777
10,9.2866,47.966,11.902
3,-72.931,-42.962,-39.957
9,-20.789,-18.662,0.42658
2,-92.477,26.43,-5.1529
9,29.54,-27.344,-26.012
3,-62.236,-8.4473,-52.431
9,-91.493,38.57,12.58
8,0.16535,31.032,-60.056
2,-92.487,37.832,1.2606
10,6.2206,33.966,32.36
3,-48.478,-19.91,-54.538
10,-2.8205,38.977,18.797
8,10.044,55.427,-52.37
5,-9.9114,66.484,44.209
9,11.601,-10.3,31.814
2,-83.91,33.375,4.4148
2,-89.348,11.353,14.514
9,0.81407,-28.486,-17.771
1,70.792,6.6476,-15.902
8,15.813,36.963,-58.433
8,-23.358,39.731,-37.18
2,-92.779,19.339,27.315
5,-24.362,58.444,23.398
4,-3.0461,-45.141,-27.198
10,-0.34179,-24.282,-21.55
3,-71.328,-27.666,-46.409
9,-26.914,-19.289,3.7598
2,-72.713,52.245,-24.879
9,-38.528,-48.587,15.442
10,5.5506,73.391,16.15
2,-83.125,28.186,5.8165
1,47.9,-88.458,23.813
6,16.829,-28.739,26.383
10,-7.4192,66.744,11.045
9,-21.688,-40.949,7.5928
9,-31.083,-30.668,1.0332
7,93.656,20.303,16.409
3,-45.553,-15.447,-40.444
6,23.328,-37.752,26.262
10,11.025,59.615,16.786
9,-38.558,-44.265,26.947
6,17.059,-33.525,56.241
8,-22.759,32.487,-39.396
9,-52.659,-33.512,27.935
6,24.714,-12.509,8.2541
1,74.019,-64.097,36.349
3,-49.367,-19.164,-58.351
5,7.1909,42.458,59.162
5,-10.167,66.485,22.532
9,-36.218,-30.463,7.2879
1,79.8,-68.319,35.025
4,2.6676,-41.424,-21.794
2,-91.881,23.109,21.909
3,-62.825,-35.736,-39.581
8,-87.777,-14.714,52.371
3,-68.105,-44.602,-35.809
3,-78.36,-59.613,-24.258
2,-79.496,53.493,-18.403
3,-76.501,-56.833,-33.996
8,-3.2977,79.067,-28.879
4,7.4058,-61.815,-39.735
7,70.536,-0.87608,-46.293
10,6.2009,42.07,20.971
5,-2.4224,96.453,25.354
6,29.231,-37.339,7.7124
10,13.799,-40.207,8.8592
4,10.935,-47.039,-53.119
7,72.353,-2.5277,-44.558
3,-56.692,-13.282,-60.9
9,-25.227,-47.319,27.351
10,8.4633,73.936,7.7399
3,-70.282,-41.077,-30.502
9,-32.306,-36.889,15.707
5,22.923,42.828,51.762
2,-92.856,2.3643,51.879
1,57.181,-83.645,34.447
2,-95.372,17.167,7.605
3,-52.333,-5.4127,-50.173
10,-8.8205,69.689,5.5511
8,3.9942,38.225,-44.574
7,90.029,-3.8182,-40.309
9,13.92,34.079,29.545
4,7.8576,-49.247,-48.192
7,87.663,20.755,20.519
5,4.9087,102.26,30.624
8,11.781,36.502,-56.864
5,5.7703,48.62,50.788
9,-30.379,-48.551,28.189
1,59.578,-81.999,12.191
10,22.876,33.971,28.313
3,-48.298,-23.265,-54.849
1,82.809,-54.551,19.248
2,-85.111,49.927,-3.9456
5,6.8736,58.473,57.894
9,-21.725,-31.996,3.0918
3,-66.959,-7.4338,-49.461
8,5.3523,31.042,-55.046
2,-91.211,-4.2815,51.675
8,12.551,50.561,-50.842
3,-58.06,-45.571,-52.801
1,74.247,-62.351,37.563
9,1.3436,-17.622,-20.955
7,99.749,4.737,-28.431
10,-0.96835,34.368,4.7517
10,15.193,82.328,4.8467
6,5.4542,-35.478,43.896
9,-14.543,-20.363,-14.299
5,-8.4595,76.981,30.799
9,-14.509,-24.551,-5.9022
1,72.377,-58.194,6.5696
2,-80.882,51.84,-18.447
8,-7.6972,60.728,-39.815
4,4.2695,-53.714,-21.782
4,2.7598,-54.741,-22.804
6,15.737,-28.373,27.646
1,51.635,-83.656,17.451
4,-32.408,-54.749,42.131
1,75.404,-58.645,47.403
7,71.717,-0.45013,-19.968
5,-7.7587,64.583,44.049
10,9.2715,80.062,15.121
4,1.1252,-33.094,-29.545
5,18.323,59.506,53.587
7,84.52,10.781,-17.139
3,-74.702,-40.738,-33.052
1,57.742,-72.266,44.145
5,-7.8863,97.628,36.584
8,15.88,37.524,-44.853
6,25.927,-40.659,15.882
9,-34.138,-28.437,25.956
3,-63.618,-52.338,-51.79
3,-62.465,-42.571,-45.915
3,-53.794,2.8924,-20.183
8,6.7537,70.669,-49.893
7,79.687,10.076,-7.6818
9,-43.313,-44.329,38.176
7,87.332,23.254,6.7199
7,92.474,25.028,12.721
5,-6.5113,95.634,35.862
10,11.04,52.118,17.571
10,16.106,55.392,11.906
10,12.612,53.956,17.392
4,-62.347,-10.584,-58.934
2,-99.856,7.5961,25.23
4,-9.7005,-55.088,-26.748
6,12.726,-7.6096,41.703
1,59.397,-69.814,-5.9798
9,-5.1597,-40.615,-16.648
9,-16.662,-33.349,2.8315
5,-9.5064,66.661,37.754
10,-6.2297,45.473,17.17
8,-7.7252,61.053,-39.435
7,83.073,0.16868,-23.037
5,14.131,65.792,56.107
10,12.16,39.779,25.052
8,14.307,49.324,-48.23
9,-16.188,-33.096,2.5131
2,-98.187,19.908,9.5002
10,-7.7076,86.461,7.4585
1,67.823,-65.804,11.611
5,-9.1555,93.172,29.004
1,81.983,-54.509,16.453
3,-71.384,-58.211,-40.586
7,72.198,1.3231,-10.821
7,79.99,18.888,6.8754
3,-69.742,-14.423,-45.056
4,-5.519,-66.727,-41.61
1,-69.283,-57.117,-40.028
1,54.446,-85.475,20.603
8,16.09,48.066,-53.026
4,-2.1722,-51.021,-43.158
5,19.408,60.37,48.447
10,10.514,35.33,37.809
7,85.761,16.019,-0.90907
5,-3.5095,91.474,31.139
7,92.765,7.6773,-4.3854
7,69.689,8.4044,-17.032
3,-50.525,-9.8545,-58.585
8,-4.5945,44.421,-47.723
5,-0.74757,93.078,39.155
5,1.5007,53.205,53.947
7,91.257,17.377,21.431
6,18.709,-12.148,0.55474
3,-47.438,-16.548,-55.936
1,75.512,-67.071,1.966
6,24.449,-10.733,11.951
7,81.749,3.1433,-39.52
6,16.808,-38.277,13.031
6,16.057,-21.953,55.64
5,-3.5448,96.071,36.476
4,25.365,-41.778,-28.144
10,17.851,81.9,9.7375
8,-5.8821,72.331,-26.327
10,16.452,54.579,12.874
3,-58.549,-40.398,-40.425
8,13.943,47.918,-48.909
2,-85.547,32.108,8.3216
1,69.852,-61.419,40.113
5,-13.869,66.779,27.194
6,18.323,-33.23,-2.5792
10,0.89047,65.626,9.3522
2,-89.595,-6.4129,49.688
7,71.223,-8.1235,-34.139
4,-7.0531,-65.075,-41.509
5,-1.2566,93.509,40.598
7,77.428,12.327,-15.368
6,23.228,-36.903,13.141
5,-10.199,72.658,26.504
10,2.9738,35.834,36.659
7,84.757,12.006,-16.052
4,2.9639,-70.908,-34.177
10,3.984,93.485,11.334
7,77.662,12.523,-16.935
6,15.404,-7.6456,29.138
1,76.273,-74.433,16.95
9,-41.39,-46.399,34.349
2,-82.001,35.408,0.71226
9,-9.0975,-21.576,-14.73
4,-2.5814,-35.979,-29.488
5,16.459,40.162,52.27
8,3.2115,46.871,-52.803
2,-93.967,9.2514,32.083
10,-3.6816,82.475,11.582
10,12.401,76.614,12.623
7,93.487,4.3331,-17.499
1,84.877,-51.293,41.63
7,94.326,10.306,-13.31
3,-73.072,-27.693,-43.54
7,80.221,19.399,8.5493
4,-3.5723,-28.919,-24.547
6,33.998,-22.517,-0.66408
3,-68.63,-43.736,-43.313
9,-17.767,-40.067,-0.6196
4,-3.1936,-48.911,-34.893
1,81.805,-61.139,31.808
1,68.974,-66.012,47.1
7,68.282,0.22575,-17.401
10,-3.5271,94.165,15.647
4,22.549,-45.094,-30.58
8,1.4817,41.146,-54.27
3,-70.385,-59.131,-43.121
2,-92.519,5.5773,46.283
5,3.0835,80.031,43.422
4,7.1045,-61.536,-40.595
10,4.8297,96.001,12.454
3,-68.077,-27.552,-49.765
6,28.145,-19.777,15.33
6,27.812,-15.599,-10.891
7,69.524,-0.24922,-20.296
6,19.427,-36.933,43.377
3,-57.582,-47.874,-52.892
2,-91.178,12.525,11.717
8,11.908,50.75,-43.72
1,72.291,-61.634,42.247
8,-12.84,76.262,-30.708
4,11.658,-57.208,-28.843
9,-31.696,-42.147,17.046
10,-1.2934,86.116,13.56
4,10.364,-67.85,-42.017
1,63.44,-86.048,24.972
8,-1.6105,52.961,-48.794
7,87.691,-10.428,-34.717
5,-24.186,58.472,23.091
6,21.957,-36.627,51.993
3,-50.678,-14.711,-59.86
8,-2.7836,42.215,-48.94
4,17.31,-39.485,-43.096
9,-21.163,-29.573,11.612
4,-7.1273,-42.154,-18.68
8,-3.8942,48.273,-53.506
8,-3.6357,40.099,-52.511
1,79.192,-70.892,9.9862
4,20.106,-21.916,-13.012
10,6.6163,85.667,11.973
4,-4.8465,-52.488,-30.401
4,-2.291,-41.792,-48.308
7,76.266,1.4769,-44.312
9,-18.572,-37.109,-0.17965
8,11.362,66.026,-40.57
6,12.4,-21.224,64.933
8,13.07,46.945,-61.438
8,-12.203,72.682,-31.69
5,4.6745,44.895,58.395
9,-27.911,-41.76,38.882
5,-9.1182,83.4,27.571
10,-1.581,50.32,6.11
8,-3.5011,31.4,-48.079
2,-86.662,14.831,20.082
3,-69.165,-10.07,-44.485
2,-88.506,4.5114,47.446
6,4.9914,-34.998,42.468
1,76.807,-60.44,22.12
5,-3.4753,66.59,39.258
10,7.6269,101.76,15.403
7,89.603,7.4311,-8.3566
9,-11.407,-35.862,0.72051
5,-1.5331,97.085,30.788
3,-57.574,-49.173,-30.669
2,-53.898,3.1116,-44.822
10,-2.3508,46.383,13.67
8,9.1459,67.049,-55.275
10,-15.079,78.55,2.7332
7,82.375,3.4542,-34.309
2,-99.815,-6.8209,46.202
3,-68.591,-45.307,-36.039
1,81.682,-55.462,17.785
1,79.622,-56.5,44.939
3,-83.568,-41.583,-30.992
2,-89.039,4.9225,46.269
7,78.856,-2.3906,-38.655
9,-22.396,-24.007,18.126
4,-14.263,-54.002,-35.384
1,77.902,-76.269,16.39
8,16.397,52.093,-50.982
5,2.3621,98.334,33.018
7,82.142,20.933,12.4
7,88.314,-10.385,-12.121
4,-1.7152,-50.098,-42.597
7,87.644,6.8192,-4.5731
7,78.724,12.476,-16.189
6,18.982,-31.856,-5.0311
2,-102.17,12.213,31.251
5,8.4546,49.078,56.741
8,-82.419,-56.084,-23.191
4,20.126,-46.503,-27.065
8,13.18,40.684,-47.67
7,91.668,-1.253,-28.763
10,-11.994,62.454,2.8924
3,-66.221,-32.552,-46.424
4,7.3951,-28.344,-31.695
4,3.6689,-52.118,-42.899
1,73.71,-72.531,25.073
7,92.457,8.7828,6.248
6,29.826,-23.319,-12.92
4,8.8975,-30.283,-33.934
4,-1.4383,-50.664,-33.345
5,22.371,37.632,49.86
3,-64.513,-48.548,-50.52
3,-58.069,-13.186,-62.427
2,-93.955,26.437,-4.8515
2,-87.962,48.034,-5.9496
10,24.377,39.371,37.265
5,-3.6141,80.924,43.284
8,-4.5972,57.391,-40.611
3,-64.895,-42.298,-45.263
1,82.961,-53.417,40.887
6,27.734,-30.538,16.935
4,-9.6318,-48.405,-32.756
7,94.623,17.816,23.795
9,-39.488,-32.994,13.011
1,42.147,-83.877,26.152
6,23.202,-21.835,32.096
6,12.512,-22.855,27.699
5,0.19355,49.091,46.454
5,13.771,91.024,39.808
10,-16.789,49.058,10.244
2,-92.803,9.7882,18.46
6,18.894,-25.323,24.877
7,78.435,-0.78125,-20.621
1,74.034,-55.903,11.11
7,86.271,17.432,6.9868
9,-34.482,-29.829,26.781
4,-3.1164,30.992,-47.84
5,8.6983,47.815,55.162
1,60.632,-75.515,1.4734
6,27.207,-23.409,-20.186
9,-19.442,-33.386,10.386
2,-97.692,25.085,8.3932
1,75.356,-60.579,30.202
2,-81.991,33.046,2.3039
7,84.17,10.533,-17.44
10,10.57,80.21,10.002
7,99.233,20.933,14.151
5,-9.4343,94.801,30.012
3,-58.057,-5.2272,-55.208
7,91.922,18.138,19.645
6,24.614,-9.5145,9.6844
7,93.561,25.488,12.654
2,-104.41,15.094,24.766
7,72.788,-13.386,-26.051
7,96.881,1.8877,-28.04
10,0.59537,66.009,9.6482
9,-27.206,-45.506,35.668
2,-76.824,47.387,-26.705
10,-4.24,99.794,4.651
2,-100.14,25.171,11.286
3,-72.878,-52.122,-28.576
1,59.076,-77.982,33.447
3,-66.022,-54.114,-41.016
3,-71.556,-57.944,-40.783
6,27.339,-35.183,26.981
4,-6.6232,-69.064,-43.935
2,-95.415,-1.8354,42.389
4,23.703,-45.979,-30.366
2,-88.757,38.723,12.842
9,-28.624,-47.838,32.125
2,-102,13.165,29.957
7,88.802,23.173,-1.0657
8,10.47,41.587,-60.613
1,49.161,-84.894,31.243
2,-90.868,11.327,13.207
1,64.028,-68.964,5.4911
8,3.9445,85.782,-32.684
1,60.232,-79.855,9.8556
7,92.987,16.814,-2.278
5,4.7807,97.248,31.093
8,-11.546,73.497,-32.106
4,-4.2574,-25.791,-25.711
1,71.192,-54.091,43.512
3,-78.351,-30.501,-36.281
7,84.441,-2.9576,-40.961
6,14.943,-21.392,34.527
9,-31.691,-42.741,30.173
8,2.0263,50.093,-41.152
2,-100.88,-5.6446,47.678
10,4.8154,73.309,5.8918
8,-19.417,53.653,10.524
1,65.453,-71.34,29.265
7,82.1,16.7,-12.737
5,13.853,91.249,37.667
1,75.926,-75.639,11.362
2,-95.872,29.469,-2.0587
1,74.079,-55.315,3.425
6,26.015,-32.464,31.047
3,-71.177,-61.175,-35.356
2,-96.153,15.762,7.6872
6,15.308,-18.755,61.56
10,-0.7628,84.544,6.8249
6,24.908,-7.7133,10.896
7,91.329,19.748,-4.9489
3,-69.415,-42.771,-25.995
2,-83.985,34.057,2.6959
1,75.913,-64.62,6.6582
7,70.13,4.4229,-32.057
5,-1.822,48.448,42.771
5,8.1169,58.249,55.224
9,-19.466,-25.934,5.1111
10,3.3849,92.216,14.125
8,-18.344,49.286,-42.726
3,-54.565,0.51175,-43.063
7,89.943,11.145,4.6343
8,-0.24544,40.804,-46.709
6,22.668,-23.897,-17.338
8,22.842,44.517,-54.936
9,12.515,-26.829,68.938
7,87.006,20.051,17.071
1,73.393,-71.39,5.8583
2,-79.779,50.654,-15.141
1,72.55,-64.966,41.669
10,20.828,57.348,23.188
5,-10.672,68.636,38.03
8,-6.0539,76.476,-30.492
5,-6.8827,91.925,29.887
5,9.868,81.077,47.691
5,-18.549,74.087,3.6213
9,-33.627,-36.74,11.641
9,-13.103,-20.534,-1.6578
7,81.627,-3.8722,-45.826
3,-73.915,-35.028,-42.537
3,-48.644,-8.8124,-53.963
3,-81.881,-56.161,-23.514
7,78.42,9.7101,-18.485
8,-3.5736,43.876,0.70143
8,0.84212,69.333,-40.198
8,-9.694,53.463,-39.951
3,-76.359,-36.269,-38.47
8,18.476,47.743,-53.531
7,78.719,6.4933,-30.297
3,-84.694,-40.822,-29.548
4,-9.0242,-57.679,-39.65
5,18.079,60.064,54.346
5,-13.898,67.53,42.794
6,19.719,-25.427,-10.575
4,-24.303,-50.15,-32.301
3,-71.583,-63.123,-30.873
7,78.995,11.818,-13.898
10,35.098,-20.347,-21.33
6,23.075,-23.478,-1.7413
6,20.039,-22.688,48.872
8,3.0112,52.2,-56.949
4,-4.3996,-53.468,-24.968
5,-2.5892,95.763,27.477
5,5.7867,86.452,39.021
10,11.427,32.987,30.89
5,-2.6725,69.971,41.752
